ID;ULICA_ID;ULICA_NAZWA;NUMER_ADR;KOD_POCZTOWY;ETYKIETA_NAZWA_SKROCONA
53255;749;ul. Rękodzielnicza;18;54-135;Rękodzielnicza 18
25544;749;ul. Rękodzielnicza;20;54-135;Rękodzielnicza 20
17771;749;ul. Rękodzielnicza;22;54-135;Rękodzielnicza 22
48099;749;ul. Rękodzielnicza;24;54-135;Rękodzielnicza 24
49399;749;ul. Rękodzielnicza;3;54-135;Rękodzielnicza 3
11744;749;ul. Rękodzielnicza;32b;54-135;Rękodzielnicza 32b
21822;749;ul. Rękodzielnicza;34a;54-135;Rękodzielnicza 34a
15275;750;ul. Robotnicza;1;53-607;Robotnicza 1
7660;750;ul. Robotnicza;10;53-608;Robotnicza 10
48858;750;ul. Robotnicza;11;53-607;Robotnicza 11
48828;750;ul. Robotnicza;110;53-608;Robotnicza 110
28253;750;ul. Robotnicza;112;53-608;Robotnicza 112
34922;750;ul. Robotnicza;16;53-608;Robotnicza 16
23786;750;ul. Robotnicza;18;53-608;Robotnicza 18
33929;750;ul. Robotnicza;1a;53-607;Robotnicza 1a
46286;750;ul. Robotnicza;20;53-608;Robotnicza 20
8159;750;ul. Robotnicza;20a;53-608;Robotnicza 20a
26292;750;ul. Robotnicza;22;53-608;Robotnicza 22
51906;750;ul. Robotnicza;24-36;53-608;Robotnicza 24-36
54414;750;ul. Robotnicza;2-8;53-608;Robotnicza 2-8
20855;750;ul. Robotnicza;3;53-607;Robotnicza 3
21887;750;ul. Robotnicza;32;53-608;Robotnicza 32
23784;750;ul. Robotnicza;34a;53-608;Robotnicza 34a
41082;750;ul. Robotnicza;34b;53-608;Robotnicza 34b
50824;750;ul. Robotnicza;36-38;53-608;Robotnicza 36-38
68299;750;ul. Robotnicza;4;53-608;Robotnicza 4
45893;750;ul. Robotnicza;40;53-608;Robotnicza 40
33511;750;ul. Robotnicza;40a;53-608;Robotnicza 40a
30512;750;ul. Robotnicza;40b;53-608;Robotnicza 40b
37645;750;ul. Robotnicza;40c;53-608;Robotnicza 40c
75952;750;ul. Robotnicza;42;53-608;Robotnicza 42
31677;750;ul. Robotnicza;42b;53-608;Robotnicza 42b
44374;750;ul. Robotnicza;42c;53-608;Robotnicza 42c
34179;750;ul. Robotnicza;42d;53-608;Robotnicza 42d
39427;750;ul. Robotnicza;44a;53-608;Robotnicza 44a
34099;750;ul. Robotnicza;46;53-608;Robotnicza 46
49868;750;ul. Robotnicza;46a;53-608;Robotnicza 46a
19830;750;ul. Robotnicza;46b;53-608;Robotnicza 46b
33719;750;ul. Robotnicza;46c;53-608;Robotnicza 46c
26806;750;ul. Robotnicza;46d;53-608;Robotnicza 46d
3473;750;ul. Robotnicza;5;53-607;Robotnicza 5
26725;750;ul. Robotnicza;50;53-608;Robotnicza 50
50901;750;ul. Robotnicza;52;53-608;Robotnicza 52
36167;750;ul. Robotnicza;52a;53-608;Robotnicza 52a
12993;750;ul. Robotnicza;54;53-608;Robotnicza 54
7995;750;ul. Robotnicza;56;53-608;Robotnicza 56
9892;750;ul. Robotnicza;58;53-608;Robotnicza 58
68261;750;ul. Robotnicza;6;53-608;Robotnicza 6
12504;750;ul. Robotnicza;60;53-608;Robotnicza 60
13345;750;ul. Robotnicza;62;53-608;Robotnicza 62
22159;750;ul. Robotnicza;62a;53-608;Robotnicza 62a
39280;750;ul. Robotnicza;64;53-608;Robotnicza 64
30529;750;ul. Robotnicza;64a;53-608;Robotnicza 64a
37542;750;ul. Robotnicza;64b;53-608;Robotnicza 64b
32719;750;ul. Robotnicza;66;53-608;Robotnicza 66
35220;750;ul. Robotnicza;66a;53-608;Robotnicza 66a
100332;750;ul. Robotnicza;66b;53-608;Robotnicza 66b
13350;750;ul. Robotnicza;68;53-608;Robotnicza 68
55642;750;ul. Robotnicza;68a;53-608;Robotnicza 68a
56471;750;ul. Robotnicza;68b;53-608;Robotnicza 68b
3195;750;ul. Robotnicza;68c;53-608;Robotnicza 68c
4828;750;ul. Robotnicza;68d;53-608;Robotnicza 68d
42005;750;ul. Robotnicza;70;53-608;Robotnicza 70
34976;750;ul. Robotnicza;70a;53-608;Robotnicza 70a
8333;750;ul. Robotnicza;70b;53-608;Robotnicza 70b
56076;750;ul. Robotnicza;70c;53-608;Robotnicza 70c
9971;750;ul. Robotnicza;70d;53-608;Robotnicza 70d
59524;750;ul. Robotnicza;70e;53-608;Robotnicza 70e
46858;750;ul. Robotnicza;70f;53-608;Robotnicza 70f
48574;750;ul. Robotnicza;70g;53-608;Robotnicza 70g
16302;750;ul. Robotnicza;70h;53-608;Robotnicza 70h
4009;750;ul. Robotnicza;70j;53-608;Robotnicza 70j
52594;750;ul. Robotnicza;72;53-608;Robotnicza 72
54898;750;ul. Robotnicza;72a;53-608;Robotnicza 72a
21615;750;ul. Robotnicza;72b;53-608;Robotnicza 72b
43560;750;ul. Robotnicza;72c;53-608;Robotnicza 72c
11999;750;ul. Robotnicza;72d;53-608;Robotnicza 72d
14477;750;ul. Robotnicza;72e;53-608;Robotnicza 72e
68554;750;ul. Robotnicza;72ea;53-608;Robotnicza 72ea
68555;750;ul. Robotnicza;72eb;53-608;Robotnicza 72eb
68556;750;ul. Robotnicza;72ec;53-608;Robotnicza 72ec
43750;750;ul. Robotnicza;72f;53-608;Robotnicza 72f
14962;750;ul. Robotnicza;74;53-608;Robotnicza 74
68300;750;ul. Robotnicza;8;53-608;Robotnicza 8
59349;750;ul. Robotnicza;8a;53-608;Robotnicza 8a
43430;750;ul. Robotnicza;8c;53-608;Robotnicza 8c
5257;750;ul. Robotnicza;90;53-608;Robotnicza 90
56213;750;ul. Robotnicza;92-94;53-608;Robotnicza 92-94
55630;750;ul. Robotnicza;96;53-608;Robotnicza 96
50612;750;ul. Robotnicza;98;53-608;Robotnicza 98
23456;1516;ul. Henryka Hipolita Rodakowskiego;1;51-637;Rodakowskiego 1
41176;1516;ul. Henryka Hipolita Rodakowskiego;10;51-637;Rodakowskiego 10
38277;1516;ul. Henryka Hipolita Rodakowskiego;11;51-637;Rodakowskiego 11
16499;1516;ul. Henryka Hipolita Rodakowskiego;12;51-637;Rodakowskiego 12
22044;1516;ul. Henryka Hipolita Rodakowskiego;13;51-637;Rodakowskiego 13
44641;1516;ul. Henryka Hipolita Rodakowskiego;14;51-637;Rodakowskiego 14
49723;1516;ul. Henryka Hipolita Rodakowskiego;15;51-637;Rodakowskiego 15
31021;1516;ul. Henryka Hipolita Rodakowskiego;16;51-637;Rodakowskiego 16
17916;1516;ul. Henryka Hipolita Rodakowskiego;17;51-637;Rodakowskiego 17
6827;1516;ul. Henryka Hipolita Rodakowskiego;18;51-637;Rodakowskiego 18
43460;1516;ul. Henryka Hipolita Rodakowskiego;19;51-637;Rodakowskiego 19
17382;1516;ul. Henryka Hipolita Rodakowskiego;20;51-637;Rodakowskiego 20
53063;1516;ul. Henryka Hipolita Rodakowskiego;21;51-637;Rodakowskiego 21
33500;1516;ul. Henryka Hipolita Rodakowskiego;22;51-637;Rodakowskiego 22
37920;1516;ul. Henryka Hipolita Rodakowskiego;23;51-637;Rodakowskiego 23
17770;1516;ul. Henryka Hipolita Rodakowskiego;24;51-637;Rodakowskiego 24
22193;1516;ul. Henryka Hipolita Rodakowskiego;25;51-637;Rodakowskiego 25
63469;1516;ul. Henryka Hipolita Rodakowskiego;25a;51-637;Rodakowskiego 25a
30071;1516;ul. Henryka Hipolita Rodakowskiego;26;51-637;Rodakowskiego 26
25590;1516;ul. Henryka Hipolita Rodakowskiego;27;51-637;Rodakowskiego 27
20278;1516;ul. Henryka Hipolita Rodakowskiego;28;51-637;Rodakowskiego 28
50488;1516;ul. Henryka Hipolita Rodakowskiego;29;51-637;Rodakowskiego 29
50643;1516;ul. Henryka Hipolita Rodakowskiego;3;51-637;Rodakowskiego 3
24650;1516;ul. Henryka Hipolita Rodakowskiego;30;51-637;Rodakowskiego 30
30467;1516;ul. Henryka Hipolita Rodakowskiego;31;51-637;Rodakowskiego 31
27030;1516;ul. Henryka Hipolita Rodakowskiego;32;51-637;Rodakowskiego 32
53838;1516;ul. Henryka Hipolita Rodakowskiego;33;51-637;Rodakowskiego 33
59246;1516;ul. Henryka Hipolita Rodakowskiego;33a;51-637;Rodakowskiego 33a
9547;1516;ul. Henryka Hipolita Rodakowskiego;34;51-637;Rodakowskiego 34
61524;1516;ul. Henryka Hipolita Rodakowskiego;35a;51-637;Rodakowskiego 35a
34844;1516;ul. Henryka Hipolita Rodakowskiego;36;51-637;Rodakowskiego 36
44092;1516;ul. Henryka Hipolita Rodakowskiego;37;51-637;Rodakowskiego 37
21562;1516;ul. Henryka Hipolita Rodakowskiego;4;51-637;Rodakowskiego 4
32125;1516;ul. Henryka Hipolita Rodakowskiego;4a;51-637;Rodakowskiego 4a
6742;1516;ul. Henryka Hipolita Rodakowskiego;5;51-637;Rodakowskiego 5
54515;1516;ul. Henryka Hipolita Rodakowskiego;6;51-637;Rodakowskiego 6
52830;1516;ul. Henryka Hipolita Rodakowskiego;7;51-637;Rodakowskiego 7
34521;1516;ul. Henryka Hipolita Rodakowskiego;8;51-637;Rodakowskiego 8
42456;1516;ul. Henryka Hipolita Rodakowskiego;9;51-637;Rodakowskiego 9
71270;2450;ul. Rodła;24;54-530;Rodła 24
64830;2450;ul. Rodła;3;54-530;Rodła 3
88192;2450;ul. Rodła;32;54-530;Rodła 32
77212;2450;ul. Rodła;34;54-530;Rodła 34
77213;2450;ul. Rodła;36;54-530;Rodła 36
81992;2450;ul. Rodła;38;54-530;Rodła 38
64809;2450;ul. Rodła;5;54-530;Rodła 5
71539;2450;ul. Rodła;61;54-530;Rodła 61
90012;2450;ul. Rodła;7;54-530;Rodła 7
99672;2450;ul. Rodła;77;54-530;Rodła 77
73066;2450;ul. Rodła;79;54-530;Rodła 79
77210;2450;ul. Rodła;87;54-530;Rodła 87
77211;2450;ul. Rodła;89;54-530;Rodła 89
64869;2450;ul. Rodła;91;54-530;Rodła 91
37528;1479;ul. Marii Rodziewiczówny;1;54-607;Rodziewiczówny 1
2106;1479;ul. Marii Rodziewiczówny;10;54-607;Rodziewiczówny 10
816;1479;ul. Marii Rodziewiczówny;12;54-607;Rodziewiczówny 12
4676;1479;ul. Marii Rodziewiczówny;2;54-607;Rodziewiczówny 2
57894;1479;ul. Marii Rodziewiczówny;3;54-607;Rodziewiczówny 3
3604;1479;ul. Marii Rodziewiczówny;4;54-607;Rodziewiczówny 4
34848;1479;ul. Marii Rodziewiczówny;5;54-607;Rodziewiczówny 5
5063;1479;ul. Marii Rodziewiczówny;6;54-607;Rodziewiczówny 6
18169;1479;ul. Marii Rodziewiczówny;7;54-607;Rodziewiczówny 7
2105;1479;ul. Marii Rodziewiczówny;8;54-607;Rodziewiczówny 8
46922;751;ul. Rodzinna;10;53-029;Rodzinna 10
15521;751;ul. Rodzinna;11;53-029;Rodzinna 11
58047;751;ul. Rodzinna;12;53-029;Rodzinna 12
49652;751;ul. Rodzinna;13;53-029;Rodzinna 13
57125;751;ul. Rodzinna;15;53-029;Rodzinna 15
55975;751;ul. Rodzinna;17;53-029;Rodzinna 17
43524;751;ul. Rodzinna;19;53-029;Rodzinna 19
8822;751;ul. Rodzinna;2;53-029;Rodzinna 2
2546;751;ul. Rodzinna;21;53-029;Rodzinna 21
296;751;ul. Rodzinna;23;53-029;Rodzinna 23
503;751;ul. Rodzinna;23a;53-029;Rodzinna 23a
504;751;ul. Rodzinna;23b;53-029;Rodzinna 23b
505;751;ul. Rodzinna;23c;53-029;Rodzinna 23c
50185;751;ul. Rodzinna;4;53-029;Rodzinna 4
35035;751;ul. Rodzinna;6;53-029;Rodzinna 6
7926;751;ul. Rodzinna;8;53-029;Rodzinna 8
26555;751;ul. Rodzinna;9;53-029;Rodzinna 9
31321;751;ul. Rodzinna;9a;53-029;Rodzinna 9a
45083;751;ul. Rodzinna;9b;53-029;Rodzinna 9b
2964;10;ul. Rodzynkowa;1;54-054;Rodzynkowa 1
2960;10;ul. Rodzynkowa;10;54-054;Rodzynkowa 10
66267;10;ul. Rodzynkowa;11;54-054;Rodzynkowa 11
2961;10;ul. Rodzynkowa;12;54-054;Rodzynkowa 12
66268;10;ul. Rodzynkowa;13;54-054;Rodzynkowa 13
2962;10;ul. Rodzynkowa;14;54-054;Rodzynkowa 14
66269;10;ul. Rodzynkowa;15;54-054;Rodzynkowa 15
66270;10;ul. Rodzynkowa;17;54-054;Rodzynkowa 17
66271;10;ul. Rodzynkowa;19;54-054;Rodzynkowa 19
2966;10;ul. Rodzynkowa;2;54-054;Rodzynkowa 2
66272;10;ul. Rodzynkowa;21;54-054;Rodzynkowa 21
66273;10;ul. Rodzynkowa;23;54-054;Rodzynkowa 23
66274;10;ul. Rodzynkowa;25;54-054;Rodzynkowa 25
66275;10;ul. Rodzynkowa;27;54-054;Rodzynkowa 27
66276;10;ul. Rodzynkowa;29;54-054;Rodzynkowa 29
2963;10;ul. Rodzynkowa;3;54-054;Rodzynkowa 3
66277;10;ul. Rodzynkowa;31;54-054;Rodzynkowa 31
66278;10;ul. Rodzynkowa;33;54-054;Rodzynkowa 33
66279;10;ul. Rodzynkowa;35;54-054;Rodzynkowa 35
66280;10;ul. Rodzynkowa;37;54-054;Rodzynkowa 37
66281;10;ul. Rodzynkowa;39;54-054;Rodzynkowa 39
2967;10;ul. Rodzynkowa;4;54-054;Rodzynkowa 4
66282;10;ul. Rodzynkowa;41;54-054;Rodzynkowa 41
66283;10;ul. Rodzynkowa;43;54-054;Rodzynkowa 43
66284;10;ul. Rodzynkowa;45;54-054;Rodzynkowa 45
66285;10;ul. Rodzynkowa;47;54-054;Rodzynkowa 47
66286;10;ul. Rodzynkowa;49;54-054;Rodzynkowa 49
2965;10;ul. Rodzynkowa;5;54-054;Rodzynkowa 5
2968;10;ul. Rodzynkowa;6;54-054;Rodzynkowa 6
66265;10;ul. Rodzynkowa;7;54-054;Rodzynkowa 7
2969;10;ul. Rodzynkowa;8;54-054;Rodzynkowa 8
66266;10;ul. Rodzynkowa;9;54-054;Rodzynkowa 9
46945;1480;ul. Wilhelma Roentgena;1;50-362;Roentgena 1
20601;1480;ul. Wilhelma Roentgena;10;50-362;Roentgena 10
50413;1480;ul. Wilhelma Roentgena;11;50-362;Roentgena 11
27434;1480;ul. Wilhelma Roentgena;12;50-362;Roentgena 12
19536;1480;ul. Wilhelma Roentgena;3;50-362;Roentgena 3
8371;1480;ul. Wilhelma Roentgena;4;50-362;Roentgena 4
19112;1480;ul. Wilhelma Roentgena;5;50-362;Roentgena 5
6750;1480;ul. Wilhelma Roentgena;6;50-362;Roentgena 6
52461;1480;ul. Wilhelma Roentgena;7;50-362;Roentgena 7
58120;1480;ul. Wilhelma Roentgena;8;50-362;Roentgena 8
39396;1480;ul. Wilhelma Roentgena;9;50-362;Roentgena 9
49476;752;ul. Rogowska;10;54-440;Rogowska 10
55658;752;ul. Rogowska;100;54-440;Rogowska 100
17508;752;ul. Rogowska;102;54-440;Rogowska 102
25906;752;ul. Rogowska;104;54-440;Rogowska 104
7421;752;ul. Rogowska;106;54-440;Rogowska 106
18700;752;ul. Rogowska;108;54-440;Rogowska 108
21223;752;ul. Rogowska;110;54-440;Rogowska 110
36472;752;ul. Rogowska;112;54-440;Rogowska 112
25827;752;ul. Rogowska;114;54-440;Rogowska 114
57255;752;ul. Rogowska;116;54-440;Rogowska 116
25003;752;ul. Rogowska;117;54-440;Rogowska 117
22382;752;ul. Rogowska;117a;54-440;Rogowska 117a
37777;752;ul. Rogowska;117b;54-440;Rogowska 117b
32694;752;ul. Rogowska;117c;54-440;Rogowska 117c
24186;752;ul. Rogowska;117d;54-440;Rogowska 117d
7452;752;ul. Rogowska;117e;54-440;Rogowska 117e
52019;752;ul. Rogowska;117f;54-440;Rogowska 117f
81632;752;ul. Rogowska;117g;54-440;Rogowska 117g
51170;752;ul. Rogowska;118;54-440;Rogowska 118
62689;752;ul. Rogowska;119;54-440;Rogowska 119
26568;752;ul. Rogowska;12;54-440;Rogowska 12
8457;752;ul. Rogowska;120;54-440;Rogowska 120
28901;752;ul. Rogowska;121;54-440;Rogowska 121
21783;752;ul. Rogowska;122;54-440;Rogowska 122
44563;752;ul. Rogowska;123;54-440;Rogowska 123
29208;752;ul. Rogowska;124;54-440;Rogowska 124
10210;752;ul. Rogowska;125;54-440;Rogowska 125
30237;752;ul. Rogowska;126;54-440;Rogowska 126
25563;752;ul. Rogowska;127;54-440;Rogowska 127
40616;752;ul. Rogowska;127a;54-440;Rogowska 127a
37738;752;ul. Rogowska;127b;54-440;Rogowska 127b
59566;752;ul. Rogowska;128;54-440;Rogowska 128
78292;752;ul. Rogowska;129;54-440;Rogowska 129
78293;752;ul. Rogowska;129a;54-440;Rogowska 129a
25946;752;ul. Rogowska;130;54-440;Rogowska 130
22324;752;ul. Rogowska;131;54-440;Rogowska 131
18806;752;ul. Rogowska;131a;54-440;Rogowska 131a
35470;752;ul. Rogowska;136;54-440;Rogowska 136
54696;752;ul. Rogowska;137;54-440;Rogowska 137
21772;752;ul. Rogowska;138;54-440;Rogowska 138
23324;752;ul. Rogowska;14;54-440;Rogowska 14
33700;752;ul. Rogowska;140;54-440;Rogowska 140
37641;752;ul. Rogowska;142;54-440;Rogowska 142
43091;752;ul. Rogowska;143;54-440;Rogowska 143
24703;752;ul. Rogowska;144;54-440;Rogowska 144
51809;752;ul. Rogowska;146;54-440;Rogowska 146
26912;752;ul. Rogowska;147;54-440;Rogowska 147
50462;752;ul. Rogowska;148;54-440;Rogowska 148
31298;752;ul. Rogowska;150;54-440;Rogowska 150
99132;752;ul. Rogowska;151;54-440;Rogowska 151
33407;752;ul. Rogowska;152;54-440;Rogowska 152
28767;752;ul. Rogowska;153;54-440;Rogowska 153
24764;752;ul. Rogowska;153a;54-440;Rogowska 153a
79072;752;ul. Rogowska;153b;54-440;Rogowska 153b
41652;752;ul. Rogowska;154;54-440;Rogowska 154
628;752;ul. Rogowska;155;54-440;Rogowska 155
31987;752;ul. Rogowska;156;54-440;Rogowska 156
32481;752;ul. Rogowska;156a;54-440;Rogowska 156a
10074;752;ul. Rogowska;158;54-440;Rogowska 158
31220;752;ul. Rogowska;16;54-440;Rogowska 16
18359;752;ul. Rogowska;160;54-440;Rogowska 160
19652;752;ul. Rogowska;162;54-440;Rogowska 162
38474;752;ul. Rogowska;164;54-440;Rogowska 164
46374;752;ul. Rogowska;166;54-440;Rogowska 166
18099;752;ul. Rogowska;168;54-440;Rogowska 168
49901;752;ul. Rogowska;170;54-440;Rogowska 170
56724;752;ul. Rogowska;172;54-440;Rogowska 172
30729;752;ul. Rogowska;174;54-440;Rogowska 174
8157;752;ul. Rogowska;176;54-440;Rogowska 176
27283;752;ul. Rogowska;18;54-440;Rogowska 18
25395;752;ul. Rogowska;18a;54-440;Rogowska 18a
28470;752;ul. Rogowska;19a;54-440;Rogowska 19a
54016;752;ul. Rogowska;2;54-440;Rogowska 2
54077;752;ul. Rogowska;20;54-440;Rogowska 20
17247;752;ul. Rogowska;20a;54-440;Rogowska 20a
34843;752;ul. Rogowska;22;54-440;Rogowska 22
18171;752;ul. Rogowska;24;54-440;Rogowska 24
58216;752;ul. Rogowska;26;54-440;Rogowska 26
7526;752;ul. Rogowska;28;54-440;Rogowska 28
28872;752;ul. Rogowska;2a;54-440;Rogowska 2a
5030;752;ul. Rogowska;3;54-440;Rogowska 3
39539;752;ul. Rogowska;30;54-440;Rogowska 30
10419;752;ul. Rogowska;32;54-440;Rogowska 32
50705;752;ul. Rogowska;34;54-440;Rogowska 34
26995;752;ul. Rogowska;36;54-440;Rogowska 36
57410;752;ul. Rogowska;38;54-440;Rogowska 38
19065;752;ul. Rogowska;4;54-440;Rogowska 4
59575;752;ul. Rogowska;40;54-440;Rogowska 40
12734;752;ul. Rogowska;42;54-440;Rogowska 42
37222;752;ul. Rogowska;44;54-440;Rogowska 44
28505;752;ul. Rogowska;46;54-440;Rogowska 46
57223;752;ul. Rogowska;48;54-440;Rogowska 48
46638;752;ul. Rogowska;5;54-440;Rogowska 5
8993;752;ul. Rogowska;50;54-440;Rogowska 50
33639;752;ul. Rogowska;52;54-440;Rogowska 52
52855;752;ul. Rogowska;52a;54-440;Rogowska 52a
15993;752;ul. Rogowska;54;54-440;Rogowska 54
40765;752;ul. Rogowska;55;54-440;Rogowska 55
31443;752;ul. Rogowska;56;54-440;Rogowska 56
42128;752;ul. Rogowska;58;54-440;Rogowska 58
22693;752;ul. Rogowska;6;54-440;Rogowska 6
52631;752;ul. Rogowska;60;54-440;Rogowska 60
35390;752;ul. Rogowska;62;54-440;Rogowska 62
26765;752;ul. Rogowska;64;54-440;Rogowska 64
9014;752;ul. Rogowska;66;54-440;Rogowska 66
38676;752;ul. Rogowska;68;54-440;Rogowska 68
17330;752;ul. Rogowska;7;54-440;Rogowska 7
43016;752;ul. Rogowska;70;54-440;Rogowska 70
28565;752;ul. Rogowska;72;54-440;Rogowska 72
59780;752;ul. Rogowska;74;54-440;Rogowska 74
46952;752;ul. Rogowska;76;54-440;Rogowska 76
27605;752;ul. Rogowska;76a;54-440;Rogowska 76a
18761;752;ul. Rogowska;78;54-440;Rogowska 78
23149;752;ul. Rogowska;8;54-440;Rogowska 8
29514;752;ul. Rogowska;80;54-440;Rogowska 80
17935;752;ul. Rogowska;82;54-440;Rogowska 82
50500;752;ul. Rogowska;84;54-440;Rogowska 84
39767;752;ul. Rogowska;86;54-440;Rogowska 86
42367;752;ul. Rogowska;88;54-440;Rogowska 88
49591;752;ul. Rogowska;9;54-440;Rogowska 9
59360;752;ul. Rogowska;90;54-440;Rogowska 90
89792;752;ul. Rogowska;91;54-440;Rogowska 91
21008;752;ul. Rogowska;92;54-440;Rogowska 92
47694;752;ul. Rogowska;94;54-440;Rogowska 94
35252;752;ul. Rogowska;96;54-440;Rogowska 96
49607;752;ul. Rogowska;98;54-440;Rogowska 98
40601;753;ul. Rolna;10;54-110;Rolna 10
45246;753;ul. Rolna;12;54-110;Rolna 12
41435;753;ul. Rolna;14;54-110;Rolna 14
27881;753;ul. Rolna;16;54-110;Rolna 16
41745;753;ul. Rolna;18;54-110;Rolna 18
33786;753;ul. Rolna;20;54-110;Rolna 20
35854;753;ul. Rolna;22;54-110;Rolna 22
57973;753;ul. Rolna;24;54-110;Rolna 24
56047;753;ul. Rolna;24a;54-110;Rolna 24a
16439;753;ul. Rolna;26;54-110;Rolna 26
22446;753;ul. Rolna;26a;54-110;Rolna 26a
23221;753;ul. Rolna;28;54-110;Rolna 28
45985;753;ul. Rolna;30;54-110;Rolna 30
11669;753;ul. Rolna;32;54-110;Rolna 32
32582;753;ul. Rolna;34;54-110;Rolna 34
43741;753;ul. Rolna;36;54-110;Rolna 36
14448;753;ul. Rolna;38;54-110;Rolna 38
58322;753;ul. Rolna;40;54-110;Rolna 40
59752;753;ul. Rolna;42;54-110;Rolna 42
18164;753;ul. Rolna;44;54-110;Rolna 44
57863;753;ul. Rolna;46;54-110;Rolna 46
24216;753;ul. Rolna;48;54-110;Rolna 48
37472;753;ul. Rolna;50;54-110;Rolna 50
39863;753;ul. Rolna;52;54-110;Rolna 52
44449;753;ul. Rolna;54;54-110;Rolna 54
21859;753;ul. Rolna;56;54-110;Rolna 56
53424;753;ul. Rolna;58;54-110;Rolna 58
25439;753;ul. Rolna;6;54-110;Rolna 6
51051;753;ul. Rolna;60;54-110;Rolna 60
24218;753;ul. Rolna;62;54-110;Rolna 62
43844;753;ul. Rolna;62a;54-110;Rolna 62a
38137;753;ul. Rolna;64;54-110;Rolna 64
31996;753;ul. Rolna;66;54-110;Rolna 66
6784;753;ul. Rolna;68;54-110;Rolna 68
16922;753;ul. Rolna;70;54-110;Rolna 70
42850;753;ul. Rolna;72;54-110;Rolna 72
27736;753;ul. Rolna;74;54-110;Rolna 74
29306;753;ul. Rolna;76;54-110;Rolna 76
15154;753;ul. Rolna;78;54-110;Rolna 78
48707;753;ul. Rolna;8;54-110;Rolna 8
56068;753;ul. Rolna;80;54-110;Rolna 80
33997;753;ul. Rolna;82;54-110;Rolna 82
16992;753;ul. Rolna;84;54-110;Rolna 84
14714;753;ul. Rolna;86;54-110;Rolna 86
43229;753;ul. Rolna;88;54-110;Rolna 88
58895;753;ul. Rolna;90;54-110;Rolna 90
20155;753;ul. Rolna;92;54-110;Rolna 92
29005;753;ul. Rolna;94;54-110;Rolna 94
22979;1444;ul. Rolnicza;1;51-514;Rolnicza 1
11692;1444;ul. Rolnicza;11;51-514;Rolnicza 11
15684;1444;ul. Rolnicza;11a;51-514;Rolnicza 11a
2681;1444;ul. Rolnicza;11b;51-514;Rolnicza 11b
2682;1444;ul. Rolnicza;11c;51-514;Rolnicza 11c
57597;1444;ul. Rolnicza;13;51-514;Rolnicza 13
52878;1444;ul. Rolnicza;13a;51-514;Rolnicza 13a
20945;1444;ul. Rolnicza;13b;51-514;Rolnicza 13b
9604;1444;ul. Rolnicza;13c;51-514;Rolnicza 13c
43651;1444;ul. Rolnicza;15;51-514;Rolnicza 15
15715;1444;ul. Rolnicza;17;51-514;Rolnicza 17
51145;1444;ul. Rolnicza;19;51-514;Rolnicza 19
53906;1444;ul. Rolnicza;19a;51-514;Rolnicza 19a
47284;1444;ul. Rolnicza;21;51-514;Rolnicza 21
11194;1444;ul. Rolnicza;22;51-514;Rolnicza 22
55914;1444;ul. Rolnicza;23;51-514;Rolnicza 23
50530;1444;ul. Rolnicza;24;51-514;Rolnicza 24
2423;1444;ul. Rolnicza;24a;51-514;Rolnicza 24a
41582;1444;ul. Rolnicza;25;51-514;Rolnicza 25
35813;1444;ul. Rolnicza;25a;51-514;Rolnicza 25a
72728;1444;ul. Rolnicza;25b;51-514;Rolnicza 25b
12948;1444;ul. Rolnicza;26;51-514;Rolnicza 26
12528;1444;ul. Rolnicza;27;51-514;Rolnicza 27
47758;1444;ul. Rolnicza;27a;51-514;Rolnicza 27a
22289;1444;ul. Rolnicza;27b;51-514;Rolnicza 27b
32662;1444;ul. Rolnicza;27c;51-514;Rolnicza 27c
23305;1444;ul. Rolnicza;27d;51-514;Rolnicza 27d
37551;1444;ul. Rolnicza;27e;51-514;Rolnicza 27e
34915;1444;ul. Rolnicza;28;51-514;Rolnicza 28
57120;1444;ul. Rolnicza;29;51-514;Rolnicza 29
24029;1444;ul. Rolnicza;3;51-514;Rolnicza 3
5996;1444;ul. Rolnicza;30;51-514;Rolnicza 30
56147;1444;ul. Rolnicza;31;51-514;Rolnicza 31
10824;1444;ul. Rolnicza;31a;51-514;Rolnicza 31a
48988;1444;ul. Rolnicza;31b;51-514;Rolnicza 31b
25279;1444;ul. Rolnicza;32;51-514;Rolnicza 32
50752;1444;ul. Rolnicza;33;51-514;Rolnicza 33
18849;1444;ul. Rolnicza;34;51-514;Rolnicza 34
59670;1444;ul. Rolnicza;35;51-514;Rolnicza 35
20631;1444;ul. Rolnicza;36;51-514;Rolnicza 36
53716;1444;ul. Rolnicza;36a;51-514;Rolnicza 36a
53504;1444;ul. Rolnicza;37;51-514;Rolnicza 37
17825;1444;ul. Rolnicza;38;51-514;Rolnicza 38
20692;1444;ul. Rolnicza;38a;51-514;Rolnicza 38a
29009;1444;ul. Rolnicza;38b;51-514;Rolnicza 38b
35515;1444;ul. Rolnicza;39;51-514;Rolnicza 39
40093;1444;ul. Rolnicza;39a;51-514;Rolnicza 39a
6424;1444;ul. Rolnicza;3a;51-514;Rolnicza 3a
39880;1444;ul. Rolnicza;40;51-514;Rolnicza 40
28372;1444;ul. Rolnicza;40a;51-514;Rolnicza 40a
7183;1444;ul. Rolnicza;40b;51-514;Rolnicza 40b
15685;1444;ul. Rolnicza;40c;51-514;Rolnicza 40c
59404;1444;ul. Rolnicza;41;51-514;Rolnicza 41
